model_year,milage,engine,accident,price,automatic
2019,39000.0,3.0,0,50000.0,0.0
2008,149000.0,5.4,0,10099.0,0.0
2018,19300.0,3.0,0,64000.0,0.0
2021,27836.0,2.5,0,36969.0,1.0
2023,3273.0,6.2,0,78999.0,0.0
2017,74349.0,3.5,0,36000.0,0.0
2019,85000.0,6.7,1,55000.0,0.0
2022,2250.0,3.9,0,259500.0,0.0
2017,46100.0,3.0,1,33000.0,0.0
2019,49500.0,2.4,0,28000.0,0.0
2012,31130.0,3.5,0,23500.0,0.0
2008,149460.0,6.4,1,12240.0,0.0
2003,90000.0,4.6,1,15500.0,0.0
2021,48000.0,3.5,0,57000.0,0.0
2013,98000.0,3.5,1,15500.0,0.0
2006,60000.0,8.1,1,24950.0,0.0
2014,169500.0,5.3,0,15000.0,0.0
2008,189500.0,2.4,0,6000.0,0.0
2016,91000.0,5.7,0,68500.0,0.0
2004,229450.0,4.7,0,8250.0,0.0
2014,49098.0,4.2,1,44900.0,0.0
2010,62743.0,4.8,0,28600.0,0.0
2021,24300.0,3.0,0,49999.0,0.0
2010,104000.0,6.2,0,19500.0,0.0
2020,46250.0,2.0,1,27800.0,1.0
2023,1930.0,2.5,1,40655.0,1.0
2020,24040.0,2.0,0,35273.0,1.0
2001,231581.0,3.0,0,4300.0,0.0
2019,81000.0,3.5,0,38500.0,0.0
1974,6217.0,,0,115000.0,0.0
2020,78700.0,2.5,0,18000.0,0.0
2015,109580.0,2.4,1,11900.0,0.0
2009,178000.0,3.5,1,4500.0,0.0
2016,131193.0,2.4,0,11970.0,1.0
2017,106000.0,3.0,0,25900.0,0.0
2019,28211.0,2.0,1,27500.0,0.0
2016,88600.0,2.0,1,16800.0,0.0
2018,45090.0,2.0,1,30750.0,0.0
2003,33272.0,2.3,1,11900.0,0.0
2003,71000.0,2.4,0,12499.0,0.0
2012,141525.0,5.0,0,14490.0,0.0
2007,50000.0,4.2,1,21900.0,0.0
2020,29140.0,3.0,0,71995.0,0.0
2022,9000.0,3.0,0,56900.0,0.0
2013,36750.0,4.4,0,35999.0,0.0
2007,49626.0,3.0,0,12000.0,0.0
2017,45000.0,2.4,1,16500.0,0.0
2019,69350.0,3.5,0,36000.0,0.0
2023,4106.0,3.0,0,84645.0,0.0
1999,184700.0,3.2,0,36950.0,0.0
2018,57500.0,3.0,0,41900.0,0.0
2021,29000.0,2.0,0,39650.0,0.0
2015,61675.0,2.0,1,19000.0,0.0
2021,33300.0,3.0,0,45000.0,0.0
2014,62950.0,3.6,1,17498.0,0.0
2015,56675.0,3.6,0,19750.0,0.0
2013,92000.0,4.8,0,23000.0,0.0
2005,96000.0,5.7,1,12000.0,0.0
2014,33500.0,3.7,0,23000.0,0.0
2020,16754.0,5.0,0,112000.0,0.0
2007,53249.0,2.4,1,9250.0,0.0
2016,119000.0,3.6,0,12500.0,0.0
2017,86000.0,6.7,1,41000.0,0.0
2014,177000.0,6.7,1,40500.0,0.0
2013,93500.0,4.6,1,15900.0,0.0
2018,47700.0,4.4,1,54999.0,0.0
2005,147589.0,4.2,1,2800.0,0.0
2013,95570.0,6.2,1,22000.0,0.0
2018,45791.0,4.0,0,52000.0,0.0
2016,60000.0,5.6,1,25950.0,0.0
2019,50000.0,1.4,0,18795.0,0.0
2010,107000.0,3.7,0,5900.0,0.0
2011,60000.0,5.5,1,37000.0,0.0
2016,55000.0,3.0,0,28000.0,0.0
2022,4004.0,2.5,0,25500.0,0.0
2022,10972.0,4.0,0,217950.0,1.0
2022,27858.0,4.0,0,197750.0,1.0
2016,47144.0,2.0,0,29950.0,0.0
2011,165454.0,3.8,1,4000.0,0.0
2018,98000.0,3.5,1,25500.0,0.0
2013,147191.0,3.7,1,12990.0,0.0
2014,53600.0,3.0,0,25980.0,0.0
2010,100100.0,,0,17000.0,0.0
2020,1750.0,4.0,0,199995.0,0.0
2020,2750.0,6.2,0,104500.0,0.0
2013,40800.0,2.7,0,35500.0,0.0
2018,36798.0,2.0,1,49500.0,1.0
2010,87500.0,4.6,1,14900.0,0.0
2020,93000.0,5.3,0,38500.0,0.0
2018,41515.0,2.0,0,28251.0,1.0
2023,1539.0,3.4,1,76373.0,1.0
2018,31090.0,4.4,1,68000.0,0.0
2015,73000.0,3.0,0,34000.0,0.0
2020,23600.0,3.8,0,31900.0,0.0
2016,8755.0,6.6,0,166900.0,0.0
2019,20500.0,4.4,0,67900.0,0.0
2013,57912.0,3.7,1,18750.0,0.0
2009,35000.0,4.8,0,18500.0,0.0
2022,13750.0,3.5,0,79999.0,0.0
2015,13300.0,4.7,0,62500.0,0.0
2017,117000.0,6.0,0,27000.0,0.0
2020,27100.0,3.0,0,50000.0,0.0
2017,89352.0,2.3,1,20989.0,0.0
2018,100000.0,1.4,1,8500.0,0.0
2020,16000.0,3.0,0,75500.0,0.0
2023,15200.0,2.0,0,62999.0,0.0
2012,39960.0,4.4,0,38995.0,0.0
2008,119000.0,4.0,1,13500.0,0.0
2014,118500.0,2.0,1,11500.0,0.0
2021,8288.0,3.3,0,45899.0,0.0
2023,2950.0,6.2,0,74500.0,0.0
2017,73000.0,5.5,1,78000.0,0.0
2005,82000.0,3.9,0,14900.0,0.0
2017,49105.0,6.2,0,39750.0,0.0
2023,5500.0,3.8,0,40000.0,0.0
2005,36700.0,6.0,0,26000.0,0.0
2014,40000.0,4.4,0,34000.0,0.0
2015,74864.0,3.6,0,19780.0,0.0
2021,15350.0,6.2,0,93500.0,0.0
2010,46100.0,3.8,0,72999.0,0.0
2018,61454.0,3.5,0,31000.0,0.0
2020,45241.0,3.0,0,54500.0,0.0
2018,48000.0,3.5,0,27000.0,0.0
2010,68500.0,2.5,0,18500.0,0.0
2005,122961.0,6.0,0,20995.0,1.0
2014,92861.0,5.7,0,19750.0,0.0
2016,72000.0,5.0,0,21400.0,0.0
2019,6929.0,6.5,0,649999.0,0.0
2003,83000.0,4.6,0,10500.0,0.0
2023,8200.0,3.4,0,78900.0,0.0
2015,32000.0,4.7,0,36000.0,0.0
2013,61145.0,4.4,1,37500.0,0.0
2011,152000.0,3.5,0,14000.0,0.0
2012,129567.0,2.0,0,7000.0,0.0
2019,36000.0,3.0,1,41995.0,0.0
2009,92008.0,3.0,0,12500.0,0.0
1998,63900.0,3.8,0,10300.0,0.0
2012,150900.0,5.7,0,17500.0,0.0
2019,43000.0,,0,50000.0,0.0
2021,14750.0,3.0,0,61059.0,0.0
2015,52500.0,2.0,0,23000.0,0.0
2017,207571.0,5.3,1,21000.0,0.0
2020,39000.0,3.5,0,29900.0,0.0
2017,93500.0,3.5,0,16000.0,0.0
2018,7200.0,3.0,0,64000.0,0.0
2023,8421.0,3.0,0,90000.0,0.0
2011,41314.0,5.5,1,30999.0,0.0
2020,49899.0,5.0,1,64500.0,0.0
2012,186268.0,3.0,0,4500.0,0.0
2016,51335.0,3.5,1,25995.0,0.0
2019,10400.0,2.5,0,99750.0,0.0
2022,19376.0,5.7,0,45861.0,1.0
2006,77000.0,2.0,0,57000.0,0.0
2013,40000.0,3.5,0,24000.0,0.0
2012,113000.0,3.0,0,10000.0,0.0
2022,7600.0,6.2,1,46000.0,0.0
2022,20400.0,2.5,0,29900.0,0.0
2019,115000.0,3.5,0,39000.0,0.0
2012,239000.0,3.5,0,7000.0,0.0
2017,48900.0,2.5,0,62500.0,0.0
2014,21800.0,5.2,0,117000.0,0.0
2016,68200.0,3.7,1,16750.0,0.0
2001,139000.0,4.3,0,7000.0,0.0
2021,76100.0,4.0,0,130000.0,0.0
2019,41906.0,4.4,1,45999.0,0.0
2016,164000.0,6.2,0,21500.0,0.0
2013,161933.0,2.0,0,7945.0,1.0
2020,46891.0,2.0,1,31000.0,0.0
2019,72000.0,5.3,1,39000.0,0.0
2020,3400.0,4.0,0,129900.0,0.0
2021,18000.0,3.6,1,30000.0,0.0
2023,9978.0,6.2,0,93999.0,0.0
2018,18500.0,5.2,1,77999.0,0.0
2021,72843.0,6.2,0,79990.0,1.0
2017,67500.0,3.6,0,20000.0,0.0
2017,36900.0,2.0,0,28500.0,0.0
2022,13000.0,3.0,0,69000.0,0.0
2023,11700.0,3.0,0,133500.0,0.0
2015,77500.0,6.6,0,54000.0,0.0
2007,82000.0,4.2,1,7999.0,0.0
2017,1389.0,8.4,0,489995.0,0.0
2016,83100.0,,0,17800.0,0.0
2019,62660.0,2.4,0,16500.0,0.0
2018,56006.0,5.0,0,59000.0,0.0
2004,27600.0,4.6,0,14900.0,0.0
2012,47245.0,2.4,0,19600.0,0.0
2017,73948.0,3.5,0,31990.0,0.0
2019,36757.0,3.6,0,31953.0,1.0
2023,1900.0,2.5,0,78900.0,0.0
2014,52060.0,3.8,1,15000.0,0.0
2008,58000.0,3.4,0,41500.0,0.0
2010,52246.0,6.4,0,26095.0,0.0
2009,37500.0,3.7,0,21500.0,0.0
2023,2121.0,2.0,0,40750.0,0.0
2013,57000.0,5.0,0,26000.0,0.0
2020,22000.0,4.0,0,69500.0,0.0
2023,2000.0,2.7,0,66500.0,0.0
2018,61802.0,3.6,0,32000.0,0.0
2010,73000.0,,0,17500.0,0.0
2013,110000.0,,0,7500.0,0.0
2013,106700.0,3.6,0,13500.0,0.0
2013,75965.0,4.2,1,35999.0,0.0
2022,31804.0,3.6,1,48995.0,1.0
1992,125800.0,,0,11500.0,0.0
2005,116320.0,3.2,1,6000.0,0.0
2011,156875.0,4.2,1,9900.0,0.0
2020,35200.0,2.0,0,28500.0,0.0
2014,76000.0,3.0,0,19000.0,0.0
2019,29000.0,2.0,0,34500.0,0.0
2019,33499.0,4.4,1,44495.0,0.0
2015,76296.0,2.4,1,9500.0,0.0
2011,109902.0,1.8,0,4500.0,0.0
2019,23083.0,2.0,0,33500.0,0.0
2003,143600.0,1.8,0,4199.0,0.0
2021,22000.0,5.7,0,54800.0,0.0
2022,13000.0,3.0,0,81500.0,0.0
2018,53000.0,2.0,1,28000.0,0.0
2019,44741.0,3.5,0,52999.0,0.0
2008,202000.0,3.2,1,5700.0,0.0
2006,215000.0,6.0,1,6995.0,0.0
2011,177702.0,2.5,1,7700.0,0.0
2018,58350.0,2.0,0,29497.0,0.0
2010,86170.0,3.6,1,17000.0,0.0
2012,36568.0,2.0,1,20199.0,0.0
2015,54357.0,1.6,0,16250.0,0.0
2010,64800.0,2.9,1,20900.0,0.0
2016,117780.0,4.0,0,27750.0,0.0
2016,86202.0,2.0,0,18750.0,0.0
2012,163000.0,5.4,0,19550.0,0.0
2004,35400.0,5.0,0,24900.0,0.0
2018,31000.0,2.4,0,22000.0,0.0
2021,22480.0,4.0,0,135800.0,0.0
2010,41500.0,5.0,1,44800.0,0.0
2010,91545.0,3.0,0,13000.0,0.0
2022,4100.0,4.0,0,162500.0,0.0
2006,110000.0,4.6,0,5000.0,0.0
2016,88000.0,2.7,0,18500.0,0.0
2018,42833.0,5.6,0,37000.0,0.0
1993,106983.0,,0,15300.0,0.0
2015,60100.0,3.0,0,24995.0,0.0
2022,17381.0,5.7,0,69685.0,1.0
2013,63172.0,2.5,1,12995.0,0.0
2010,72000.0,2.0,1,10900.0,0.0
2018,51000.0,5.7,0,38000.0,0.0
2013,54500.0,3.6,0,35000.0,0.0
2006,61840.0,4.2,0,16500.0,0.0
2002,300000.0,6.6,1,5000.0,0.0
2011,103400.0,4.0,1,17000.0,0.0
2016,719.0,4.0,0,489000.0,0.0
2016,107000.0,5.0,1,22000.0,0.0
2010,13850.0,3.8,0,71400.0,0.0
2020,64200.0,1.5,1,20499.0,0.0
2006,31075.0,3.4,0,36250.0,1.0
2020,35400.0,4.4,0,71950.0,0.0
2004,74030.0,4.2,0,16000.0,0.0
2023,5182.0,2.0,0,32500.0,0.0
2019,31681.0,3.6,1,33500.0,0.0
2015,30300.0,3.0,1,29000.0,0.0
2016,112000.0,3.6,1,14599.0,0.0
2014,127356.0,3.7,1,19990.0,0.0
2017,50600.0,3.6,1,28890.0,0.0
2011,194000.0,5.3,0,9950.0,0.0
2021,33455.0,5.7,0,44750.0,0.0
2022,43000.0,2.0,0,35750.0,0.0
2016,46102.0,4.7,0,35300.0,0.0
2019,59000.0,3.6,0,21000.0,0.0
2004,134000.0,4.2,1,9500.0,0.0
2020,3715.0,6.2,0,150000.0,0.0
2012,100245.0,3.0,1,24000.0,0.0
2003,141800.0,4.7,1,5700.0,0.0
2012,77000.0,2.0,0,13800.0,0.0
2018,67035.0,2.0,1,31500.0,0.0
2012,61450.0,3.0,0,19500.0,0.0
2015,39500.0,4.8,0,52590.0,0.0
2020,6600.0,4.0,0,128900.0,0.0
2023,2300.0,6.2,0,51500.0,0.0
2018,18000.0,4.7,0,67000.0,0.0
2012,148000.0,5.3,0,18000.0,0.0
2018,41000.0,4.4,0,60200.0,0.0
2009,127600.0,5.6,0,19500.0,0.0
2005,138450.0,8.3,1,19000.0,0.0
2013,230000.0,5.3,0,15500.0,0.0
2017,53649.0,3.5,0,33000.0,0.0
2012,174000.0,4.6,1,11999.0,0.0
2022,49860.0,5.6,1,47645.0,1.0
2021,13650.0,4.0,0,75000.0,0.0
2016,134000.0,2.0,1,13500.0,0.0
2014,78000.0,3.4,0,68000.0,0.0
2005,65750.0,3.2,0,21750.0,0.0
2021,18000.0,4.4,0,94000.0,0.0
2007,121630.0,4.0,0,9450.0,0.0
2016,120000.0,2.0,0,16000.0,0.0
2016,168600.0,6.2,0,29500.0,0.0
2004,43705.0,5.7,0,25900.0,0.0
2013,111000.0,2.0,0,11500.0,0.0
2012,64549.0,2.0,0,17000.0,0.0
2007,53000.0,3.8,0,6500.0,0.0
2017,13465.0,6.2,0,44900.0,0.0
2015,74000.0,3.0,0,40000.0,0.0
2011,100331.0,2.4,1,6900.0,0.0
2022,24850.0,3.0,0,53568.0,0.0
2015,115000.0,3.5,0,11995.0,0.0
2015,72000.0,4.4,1,26500.0,0.0
2008,162000.0,2.3,1,6500.0,0.0
2017,47589.0,5.3,0,45500.0,0.0
2018,10339.0,3.6,0,36990.0,0.0
2021,32092.0,3.6,0,35113.0,1.0
2016,138000.0,1.6,0,10990.0,0.0
2003,87500.0,5.3,0,16999.0,0.0
2013,34920.0,4.7,0,38900.0,0.0
2018,25000.0,3.0,0,52000.0,0.0
2015,162000.0,2.5,0,13999.0,0.0
1996,119500.0,5.7,1,16999.0,0.0
2017,101800.0,5.0,0,36500.0,0.0
2021,84351.0,3.5,0,42691.0,1.0
2020,40000.0,4.0,0,112500.0,0.0
2019,30000.0,2.0,1,29000.0,0.0
2007,78980.0,3.5,1,10600.0,0.0
2023,5409.0,3.0,0,88950.0,1.0
2020,12700.0,6.2,1,69900.0,0.0
2019,12000.0,3.0,0,48000.0,0.0
2016,25717.0,5.0,0,33900.0,0.0
2011,69700.0,2.0,1,23000.0,0.0
2020,25013.0,3.0,0,55000.0,0.0
2016,57939.0,3.0,0,27500.0,0.0
2018,52694.0,3.0,0,49999.0,0.0
2015,54000.0,4.7,0,37000.0,0.0
2002,110500.0,2.0,0,27000.0,0.0
2000,97500.0,5.7,0,10000.0,0.0
2020,20909.0,3.6,0,35387.0,1.0
2013,77648.0,5.5,0,40000.0,0.0
2013,79422.0,6.0,0,64000.0,0.0
2002,53850.0,8.1,1,16900.0,0.0
2020,21832.0,3.0,0,42000.0,0.0
2017,41932.0,1.8,0,18700.0,0.0
2017,110000.0,5.3,1,34999.0,0.0
2020,67400.0,5.7,0,47500.0,0.0
2017,62662.0,2.0,1,24000.0,0.0
2015,102000.0,2.0,1,18000.0,0.0
2014,79785.0,3.7,1,16488.0,0.0
2017,166549.0,5.3,1,24950.0,0.0
2006,190656.0,4.7,1,8900.0,0.0
2016,7928.0,,0,37500.0,0.0
2009,135606.0,4.8,0,15000.0,0.0
2023,14700.0,3.8,0,39900.0,0.0
2019,12985.0,4.0,1,96000.0,0.0
2014,4200.0,3.0,0,64995.0,0.0
2017,44000.0,2.0,0,23500.0,0.0
2015,66000.0,2.0,0,12000.0,0.0
2013,106700.0,3.7,0,17500.0,0.0
2020,120000.0,6.2,0,55000.0,0.0
2012,59600.0,3.5,0,19900.0,0.0
2012,117220.0,2.4,0,8900.0,0.0
2022,85200.0,6.6,0,67500.0,0.0
2018,63450.0,2.0,0,24325.0,0.0
2004,73000.0,8.3,0,22500.0,0.0
2014,115000.0,2.5,0,11495.0,0.0
2016,56000.0,5.0,0,49900.0,0.0
2015,179200.0,5.3,1,16000.0,0.0
2015,28000.0,4.7,0,44999.0,0.0
2003,155000.0,3.6,0,55000.0,0.0
2012,154000.0,2.4,1,8500.0,0.0
2012,62500.0,3.0,1,18955.0,0.0
2000,177700.0,2.5,0,2500.0,0.0
1995,120000.0,,1,6500.0,0.0
2012,65000.0,3.7,0,21500.0,0.0
2021,3000.0,5.0,0,49500.0,0.0
2012,119000.0,2.0,0,12000.0,0.0
2013,198868.0,6.7,0,25000.0,0.0
2011,188000.0,3.7,1,8500.0,0.0
2013,157405.0,3.5,0,10750.0,0.0
2016,8228.0,6.2,0,62500.0,0.0
2018,73101.0,3.0,0,42950.0,0.0
2018,10950.0,3.0,0,60995.0,0.0
2018,63160.0,4.0,1,47000.0,0.0
2009,75000.0,6.0,0,18900.0,0.0
2016,98000.0,4.0,1,36000.0,0.0
2012,33576.0,2.0,0,18900.0,0.0
2012,123200.0,3.6,1,12449.0,0.0
2013,112000.0,3.0,0,8800.0,0.0
2010,68000.0,6.2,1,19500.0,0.0
2012,120000.0,3.7,1,14500.0,0.0
2019,45000.0,4.4,1,46999.0,0.0
2022,6700.0,6.2,0,39500.0,0.0
2015,40900.0,5.5,0,59750.0,0.0
2018,74150.0,6.2,0,45000.0,0.0
2014,94448.0,2.5,0,15999.0,0.0
2015,108000.0,3.0,0,19998.0,0.0
2012,118000.0,4.4,1,17000.0,0.0
2020,38800.0,5.0,0,57500.0,0.0
2017,55000.0,3.0,0,40000.0,0.0
2021,34967.0,3.0,1,49999.0,0.0
2016,85325.0,3.6,0,30000.0,0.0
2018,63750.0,6.4,0,36000.0,0.0
2016,87248.0,3.7,0,19999.0,0.0
1997,206000.0,2.8,1,15900.0,0.0
2011,112854.0,4.7,0,11999.0,0.0
2022,14100.0,2.0,0,53000.0,0.0
2023,14360.0,3.0,0,85495.0,0.0
2023,10000.0,1.3,0,32000.0,0.0
2015,217500.0,5.3,0,20000.0,0.0
2021,73846.0,5.3,0,60995.0,1.0
2020,40000.0,3.6,0,45000.0,0.0
2023,9980.0,5.3,0,82000.0,0.0
2019,41997.0,2.5,0,24995.0,0.0
2021,2000.0,2.0,0,39000.0,0.0
2016,42750.0,2.0,1,22999.0,0.0
2019,35340.0,2.0,0,23000.0,0.0
2008,93000.0,3.5,1,12000.0,0.0
2014,66150.0,4.0,1,47995.0,0.0
2022,19352.0,2.0,0,54599.0,0.0
2020,81000.0,5.0,0,64800.0,0.0
2011,183000.0,5.7,0,16000.0,0.0
2004,44000.0,4.0,1,24999.0,0.0
2021,18100.0,3.0,0,51800.0,0.0
2011,40000.0,5.0,1,20000.0,0.0
2011,120000.0,3.0,0,31999.0,0.0
2023,325.0,3.4,0,84997.0,0.0
2017,55000.0,3.0,0,39100.0,0.0
1996,233000.0,,0,7500.0,0.0
2021,6987.0,6.5,0,749950.0,0.0
2019,48500.0,5.0,1,44999.0,0.0
2018,52000.0,6.7,0,50000.0,0.0
2007,179000.0,4.0,1,17900.0,0.0
2019,42626.0,6.4,0,42000.0,0.0
2018,65900.0,4.6,1,34700.0,0.0
2021,16949.0,2.4,0,24995.0,1.0
2022,7968.0,4.0,0,104999.0,0.0
2018,61000.0,3.0,0,57500.0,0.0
2022,13700.0,2.5,0,39500.0,0.0
2005,155000.0,3.5,1,7995.0,0.0
2017,56000.0,4.7,0,35750.0,0.0
2022,44459.0,1.8,0,22945.0,0.0
2017,31000.0,2.0,1,38000.0,0.0
2012,44000.0,3.5,1,22222.0,0.0
2018,22558.0,3.0,0,47645.0,1.0
2003,116157.0,4.0,0,14250.0,0.0
2018,23500.0,3.5,1,50000.0,0.0
2008,28150.0,6.2,0,31000.0,0.0
2016,137500.0,6.2,1,29500.0,0.0
2021,2284.0,2.0,0,157500.0,1.0
2023,350.0,4.4,0,195000.0,0.0
2017,169000.0,3.5,0,13000.0,0.0
2010,8949.0,6.2,0,30000.0,0.0
2016,103000.0,3.0,0,33999.0,0.0
2003,87600.0,3.6,1,32000.0,0.0
2022,1087.0,3.0,0,279000.0,1.0
2015,76753.0,2.0,1,15999.0,0.0
2019,10500.0,2.0,0,79500.0,0.0
2011,199000.0,3.5,0,9250.0,0.0
2007,127980.0,4.6,0,9999.0,0.0
2023,16307.0,3.0,0,71400.0,0.0
2019,41452.0,2.0,1,22500.0,0.0
2019,57500.0,3.3,0,32990.0,0.0
2020,500.0,3.0,0,70000.0,0.0
2014,55000.0,2.5,0,30000.0,0.0
2021,8210.0,6.6,0,55000.0,0.0
2013,39748.0,3.0,1,54995.0,0.0
1998,160000.0,4.7,1,12490.0,0.0
2013,65000.0,2.7,0,20500.0,0.0
2016,59000.0,2.0,0,25000.0,0.0
2022,22700.0,2.0,0,47000.0,0.0
2018,56578.0,2.0,0,20900.0,0.0
2010,153332.0,4.6,1,10000.0,0.0
2013,89700.0,3.6,0,17999.0,0.0
2002,118600.0,4.6,1,5230.0,0.0
2021,23400.0,6.2,0,52000.0,0.0
2015,110000.0,3.0,0,29000.0,0.0
2008,87888.0,4.2,0,11990.0,0.0
2015,78124.0,2.0,0,21500.0,0.0
2015,91000.0,2.0,1,19000.0,0.0
2003,114000.0,5.7,1,10700.0,0.0
2015,76000.0,2.0,0,21000.0,0.0
2008,146500.0,4.2,1,30000.0,0.0
2007,26021.0,3.6,0,53999.0,0.0
2015,73000.0,2.0,1,17200.0,0.0
2009,153000.0,3.2,0,8700.0,0.0
2003,67550.0,6.0,0,30000.0,0.0
2004,170000.0,6.8,0,8500.0,0.0
2017,53000.0,5.0,0,47500.0,0.0
2019,54900.0,3.0,1,48500.0,0.0
2016,89000.0,3.0,0,24000.0,0.0
2022,6200.0,2.3,0,49000.0,0.0
2021,51808.0,5.0,0,42388.0,1.0
2013,89000.0,3.8,1,12500.0,0.0
1999,86111.0,2.2,1,3500.0,0.0
2018,45203.0,3.0,0,39853.0,1.0
2017,139105.0,3.6,1,17550.0,1.0
2010,45014.0,5.2,0,109499.0,0.0
2011,101000.0,5.0,0,18500.0,0.0
2016,93000.0,5.3,1,30000.0,0.0
2013,62500.0,3.7,0,16000.0,0.0
2008,75000.0,5.0,1,29000.0,0.0
2015,34455.0,3.0,0,28000.0,0.0
2010,130000.0,5.0,0,15500.0,0.0
2014,76170.0,2.0,1,16500.0,0.0
2010,194500.0,5.3,1,9500.0,0.0
2008,135000.0,3.0,0,5699.0,0.0
2021,33000.0,3.6,1,26999.0,0.0
2010,98700.0,3.8,0,10340.0,0.0
2018,72900.0,2.0,1,35500.0,0.0
2016,135000.0,5.7,0,20000.0,0.0
2022,2550.0,5.3,0,60000.0,0.0
2005,24847.0,3.2,0,13046.0,1.0
2019,29558.0,2.5,0,25884.0,1.0
2020,22000.0,3.0,0,83999.0,0.0
2017,68200.0,2.4,1,15750.0,0.0
2023,2800.0,4.4,0,175000.0,0.0
2019,51300.0,3.5,0,48295.0,1.0
2008,133500.0,4.0,0,18500.0,0.0
2012,49000.0,3.7,0,19900.0,0.0
2008,125470.0,4.8,0,8000.0,0.0
2008,81219.0,1.3,0,8500.0,0.0
1999,72000.0,2.5,0,12250.0,0.0
2019,19500.0,2.4,0,25000.0,0.0
2017,20561.0,3.0,0,105000.0,0.0
2016,33655.0,5.7,0,62900.0,0.0
2015,135140.0,3.5,0,23500.0,0.0
2015,73000.0,3.0,0,17999.0,0.0
2017,55000.0,3.0,1,58000.0,0.0
2013,87000.0,1.4,1,10000.0,0.0
2006,137825.0,3.0,0,4000.0,0.0
2008,184421.0,3.7,0,5000.0,0.0
2015,95000.0,2.0,1,14900.0,0.0
2022,26468.0,2.4,1,27875.0,1.0
2003,55050.0,6.75,0,34995.0,0.0
2021,54200.0,2.5,0,23800.0,0.0
2002,109762.0,4.3,0,15000.0,0.0
2012,92080.0,2.0,0,14500.0,0.0
2023,1798.0,3.0,0,53000.0,0.0
2006,167500.0,5.3,0,14500.0,0.0
2023,2500.0,6.2,0,84000.0,0.0
2016,77000.0,3.0,1,24000.0,0.0
2019,19850.0,1.5,0,24000.0,0.0
2023,3400.0,2.3,0,57000.0,0.0
2009,130200.0,6.4,0,28900.0,0.0
2017,48200.0,2.0,0,24998.0,0.0
2016,183544.0,5.3,1,22000.0,0.0
2016,14900.0,2.3,0,39000.0,0.0
2022,4200.0,2.7,0,65994.0,0.0
2012,15698.0,5.0,0,19000.0,0.0
2022,1750.0,3.6,0,65500.0,0.0
2022,34800.0,2.0,0,46000.0,0.0
2003,9260.0,1.8,0,22000.0,0.0
2023,28500.0,5.3,0,67800.0,0.0
2008,91900.0,3.5,0,8900.0,0.0
2004,130000.0,3.5,0,7500.0,0.0
2013,56860.0,3.6,1,21995.0,1.0
2017,44300.0,2.0,0,20784.0,0.0
2013,72500.0,4.6,0,31450.0,0.0
2017,72000.0,5.7,1,24200.0,0.0
2011,132000.0,3.0,0,11000.0,0.0
2018,7585.0,6.8,0,599000.0,1.0
2002,42000.0,4.3,1,15999.0,0.0
2006,106000.0,5.0,0,19500.0,0.0
2023,8911.0,3.5,1,77430.0,1.0
2021,11250.0,6.2,0,70250.0,0.0
2007,126000.0,4.0,0,9000.0,0.0
2008,77750.0,5.0,0,21000.0,0.0
2020,27363.0,3.5,0,35000.0,0.0
2019,30951.0,3.0,0,80140.0,1.0
2018,45253.0,2.0,0,24995.0,0.0
2016,144000.0,3.6,0,18400.0,0.0
2004,76163.0,6.0,0,20500.0,0.0
2017,35698.0,1.2,0,8750.0,0.0
2010,27000.0,3.5,0,22500.0,0.0
2015,162000.0,2.0,0,11500.0,0.0
2008,77800.0,4.0,0,28500.0,0.0
2014,55000.0,3.5,0,19250.0,0.0
2022,12000.0,2.7,1,65999.0,0.0
2010,107000.0,3.8,1,17500.0,0.0
2008,193783.0,3.2,1,10000.0,0.0
2014,123000.0,3.5,1,18000.0,0.0
2011,130000.0,3.0,1,7000.0,0.0
2009,143346.0,2.0,1,3000.0,0.0
2015,112465.0,2.0,0,11995.0,0.0
2012,137273.0,2.0,0,11000.0,0.0
2018,70780.0,3.5,0,35700.0,0.0
2018,55000.0,5.3,0,37900.0,0.0
2017,23151.0,4.0,0,84500.0,0.0
2013,152000.0,3.6,1,8500.0,0.0
2016,87092.0,3.6,1,19500.0,0.0
2004,90625.0,3.0,0,5500.0,0.0
2021,44373.0,3.6,0,36000.0,0.0
2021,26000.0,2.0,0,37000.0,0.0
2019,58000.0,6.0,0,36500.0,0.0
2013,148000.0,2.5,1,10000.0,0.0
2011,104000.0,3.6,0,20900.0,0.0
2013,46150.0,3.0,1,17000.0,0.0
2022,18860.0,6.6,0,74500.0,0.0
2017,28399.0,4.0,0,55600.0,0.0
1998,136500.0,4.0,0,6999.0,0.0
2005,95170.0,3.2,0,24900.0,0.0
2006,95450.0,3.2,1,42000.0,0.0
2011,169000.0,3.0,1,10999.0,0.0
2020,1025.0,2.0,0,299000.0,1.0
2004,152000.0,4.3,1,7999.0,0.0
2020,46000.0,3.0,0,54999.0,0.0
2022,8000.0,3.0,0,85000.0,0.0
2016,84421.0,6.0,0,36800.0,0.0
2022,4760.0,4.0,0,229000.0,1.0
2022,11700.0,2.5,0,33000.0,0.0
2019,2800.0,5.2,0,91000.0,0.0
2010,58000.0,1.6,0,8000.0,0.0
2009,142500.0,1.5,0,6999.0,0.0
2007,191900.0,6.2,1,9750.0,0.0
2016,63398.0,2.0,1,19500.0,0.0
2008,162750.0,5.3,1,7200.0,0.0
2012,38383.0,5.0,0,36949.0,0.0
